Flow ID,Source IP,Source Port,Destination IP,Destination Port,Protocol,Timestamp,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Fwd Header Length.1,Fwd Avg Bytes/Bulk,Fwd Avg Packets/Bulk,Fwd Avg Bulk Rate,Bwd Avg Bytes/Bulk,Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
172.16.0.1-192.168.10.50-34340-443-6,172.16.0.1,34340,192.168.10.50,443,6,7/7/2017 1:59,74,1,1,0,6,0,0,0.0,0.0,6,6,6.0,0.0,81081.08108,27027.02703,74.0,0.0,74.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,20,13513.51351,13513.51351,0,6,2.0,3.464101615,12.0,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,40,0,0,0,0,0,0,1,0,1,6,29200,0,0,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PortScan
172.16.0.1-192.168.10.50-37790-80-6,172.16.0.1,37790,192.168.10.50,80,6,7/7/2017 1:59,732,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,5464.480874,244.0,231.0649259,510.0,93.0,732.0,366.0,386.0803025,639.0,93.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,104,40,4098.360656,1366.120219,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PortScan
172.16.0.1-192.168.10.50-35238-444-6,172.16.0.1,35238,192.168.10.50,444,6,7/7/2017 1:59,95,1,1,0,6,0,0,0.0,0.0,6,6,6.0,0.0,63157.89474,21052.63158,95.0,0.0,95.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,20,10526.31579,10526.31579,0,6,2.0,3.464101615,12.0,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,40,0,0,0,0,0,0,1,0,1,6,29200,0,0,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PortScan
172.16.0.1-192.168.10.50-40608-80-6,172.16.0.1,40608,192.168.10.50,80,6,7/7/2017 1:59,920,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,4347.826087,306.6666667,420.7996356,787.0,3.0,920.0,460.0,646.295598,917.0,3.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,104,40,3260.869565,1086.956522,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PortScan
172.16.0.1-192.168.10.50-40662-80-6,172.16.0.1,40662,192.168.10.50,80,6,7/7/2017 1:59,613,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,6525.285481,204.3333333,320.5157302,574.0,4.0,613.0,306.5,427.7996026,609.0,4.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,104,40,4893.964111,1631.32137,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PortScan
172.16.0.1-192.168.10.50-38298-443-6,172.16.0.1,38298,192.168.10.50,443,6,7/7/2017 1:59,110,1,1,0,6,0,0,0.0,0.0,6,6,6.0,0.0,54545.45455,18181.81818,110.0,0.0,110.0,110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,20,9090.909091,9090.909091,0,6,2.0,3.464101615,12.0,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,40,0,0,0,0,0,0,1,0,1,6,29200,0,0,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PortScan
172.16.0.1-192.168.10.50-37340-444-6,172.16.0.1,37340,192.168.10.50,444,6,7/7/2017 1:59,119,1,1,0,6,0,0,0.0,0.0,6,6,6.0,0.0,50420.16807,16806.72269,119.0,0.0,119.0,119.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,20,8403.361345,8403.361345,0,6,2.0,3.464101615,12.0,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,40,0,0,0,0,0,0,1,0,1,6,29200,0,0,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PortScan
172.16.0.1-192.168.10.50-37644-21-6,172.16.0.1,37644,192.168.10.50,21,6,7/7/2017 1:59,853,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,4689.33177,284.3333333,475.2108304,833.0,3.0,853.0,426.5,598.9194437,850.0,3.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,104,40,3516.998828,1172.332943,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PortScan
172.16.0.1-192.168.10.50-50130-22-6,172.16.0.1,50130,192.168.10.50,22,6,7/7/2017 1:59,644,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,6211.180124,214.6666667,282.917538,536.0,3.0,644.0,322.0,451.1341264,641.0,3.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,104,40,4658.385093,1552.795031,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PortScan
172.16.0.1-192.168.10.50-40502-443-6,172.16.0.1,40502,192.168.10.50,443,6,7/7/2017 1:59,115,1,1,0,6,0,0,0.0,0.0,6,6,6.0,0.0,52173.91304,17391.30435,115.0,0.0,115.0,115.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,20,8695.652174,8695.652174,0,6,2.0,3.464101615,12.0,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,40,0,0,0,0,0,0,1,0,1,6,29200,0,0,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PortScan
172.16.0.1-192.168.10.50-42246-443-6,172.16.0.1,42246,192.168.10.50,443,6,7/7/2017 1:59,111,1,1,0,6,0,0,0.0,0.0,6,6,6.0,0.0,54054.05405,18018.01802,111.0,0.0,111.0,111.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,20,9009.009009,9009.009009,0,6,2.0,3.464101615,12.0,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,40,0,0,0,0,0,0,1,0,1,6,29200,0,0,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PortScan
172.16.0.1-192.168.10.50-44660-80-6,172.16.0.1,44660,192.168.10.50,80,6,7/7/2017 1:59,868,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,4608.294931,289.3333333,399.4312623,748.0,18.0,868.0,434.0,588.3128419,850.0,18.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,104,40,3456.221198,1152.073733,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PortScan
172.16.0.1-192.168.10.50-42322-443-6,172.16.0.1,42322,192.168.10.50,443,6,7/7/2017 1:59,45,1,1,0,6,0,0,0.0,0.0,6,6,6.0,0.0,133333.3333,44444.44444,45.0,0.0,45.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,20,22222.22222,22222.22222,0,6,2.0,3.464101615,12.0,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,40,0,0,0,0,0,0,1,0,1,6,29200,0,0,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PortScan
172.16.0.1-192.168.10.50-41620-21-6,172.16.0.1,41620,192.168.10.50,21,6,7/7/2017 1:59,942,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,4246.284501,314.0,372.7143678,740.0,48.0,942.0,471.0,598.2123369,894.0,48.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,104,40,3184.713376,1061.571125,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PortScan
172.16.0.1-192.168.10.50-54132-22-6,172.16.0.1,54132,192.168.10.50,22,6,7/7/2017 1:59,900,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,4444.444444,300.0,477.620142,851.0,4.0,900.0,450.0,630.7392488,896.0,4.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,104,40,3333.333333,1111.111111,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PortScan
172.16.0.1-192.168.10.50-41106-444-6,172.16.0.1,41106,192.168.10.50,444,6,7/7/2017 1:59,19,1,1,0,6,0,0,0.0,0.0,6,6,6.0,0.0,315789.4737,105263.1579,19.0,0.0,19.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,20,52631.57895,52631.57895,0,6,2.0,3.464101615,12.0,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,40,0,0,0,0,0,0,1,0,1,6,29200,0,0,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PortScan
172.16.0.1-192.168.10.50-48608-80-6,172.16.0.1,48608,192.168.10.50,80,6,7/7/2017 1:59,892,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,4484.304933,297.3333333,419.0851147,781.0,42.0,892.0,446.0,571.3422792,850.0,42.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,104,40,3363.2287,1121.076233,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PortScan
172.16.0.1-192.168.10.50-45568-21-6,172.16.0.1,45568,192.168.10.50,21,6,7/7/2017 1:59,896,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,4464.285714,298.6666667,211.6254553,534.0,124.0,896.0,448.0,296.9848481,658.0,238.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,104,40,3348.214286,1116.071429,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PortScan
172.16.0.1-192.168.10.50-46296-443-6,172.16.0.1,46296,192.168.10.50,443,6,7/7/2017 1:59,122,1,1,0,6,0,0,0.0,0.0,6,6,6.0,0.0,49180.32787,16393.44262,122.0,0.0,122.0,122.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,20,8196.721311,8196.721311,0,6,2.0,3.464101615,12.0,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,40,0,0,0,0,0,0,1,0,1,6,29200,0,0,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PortScan
172.16.0.1-192.168.10.50-58132-22-6,172.16.0.1,58132,192.168.10.50,22,6,7/7/2017 1:59,686,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,5830.90379,228.6666667,367.7313331,653.0,3.0,686.0,343.0,480.8326112,683.0,3.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,104,40,4373.177843,1457.725948,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PortScan
172.16.0.1-192.168.10.50-46530-21-6,172.16.0.1,46530,192.168.10.50,21,6,7/7/2017 1:59,626,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,6389.776358,208.6666667,215.662545,454.0,49.0,626.0,313.0,373.3523805,577.0,49.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,104,40,4792.332268,1597.444089,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PortScan
172.16.0.1-192.168.10.50-48554-444-6,172.16.0.1,48554,192.168.10.50,444,6,7/7/2017 1:59,119,1,1,0,6,0,0,0.0,0.0,6,6,6.0,0.0,50420.16807,16806.72269,119.0,0.0,119.0,119.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,20,8403.361345,8403.361345,0,6,2.0,3.464101615,12.0,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,40,0,0,0,0,0,0,1,0,1,6,29200,0,0,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PortScan
172.16.0.1-192.168.10.50-48516-21-6,172.16.0.1,48516,192.168.10.50,21,6,7/7/2017 1:59,1145,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,3493.449782,381.6666667,521.1615233,981.0,35.0,1145.0,572.5,760.1397898,1110.0,35.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,104,40,2620.087336,873.3624454,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PortScan
172.16.0.1-192.168.10.50-49662-21-6,172.16.0.1,49662,192.168.10.50,21,6,7/7/2017 1:59,671,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,5961.251863,223.6666667,214.4419113,463.0,49.0,671.0,335.5,405.1721856,622.0,49.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,104,40,4470.938897,1490.312966,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PortScan
172.16.0.1-192.168.10.50-52776-80-6,172.16.0.1,52776,192.168.10.50,80,6,7/7/2017 1:59,698,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,5730.659026,232.6666667,293.2581343,563.0,3.0,698.0,349.0,489.3178926,695.0,3.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,104,40,4297.994269,1432.664756,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PortScan
172.16.0.1-192.168.10.50-50442-443-6,172.16.0.1,50442,192.168.10.50,443,6,7/7/2017 1:59,49,1,1,0,6,0,0,0.0,0.0,6,6,6.0,0.0,122448.9796,40816.32653,49.0,0.0,49.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,20,20408.16327,20408.16327,0,6,2.0,3.464101615,12.0,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,40,0,0,0,0,0,0,1,0,1,6,29200,0,0,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PortScan
172.16.0.1-192.168.10.50-34028-22-6,172.16.0.1,34028,192.168.10.50,22,6,7/7/2017 1:59,578,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,6920.415225,192.6666667,313.904975,555.0,3.0,578.0,289.0,404.4650788,575.0,3.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,104,40,5190.311419,1730.103806,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PortScan
172.16.0.1-192.168.10.50-52478-444-6,172.16.0.1,52478,192.168.10.50,444,6,7/7/2017 1:59,121,1,1,0,6,0,0,0.0,0.0,6,6,6.0,0.0,49586.77686,16528.92562,121.0,0.0,121.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,20,8264.46281,8264.46281,0,6,2.0,3.464101615,12.0,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,40,0,0,0,0,0,0,1,0,1,6,29200,0,0,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PortScan
172.16.0.1-192.168.10.50-56812-80-6,172.16.0.1,56812,192.168.10.50,80,6,7/7/2017 1:59,912,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,4385.964912,304.0,198.403629,522.0,134.0,912.0,456.0,282.8427125,656.0,256.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,104,40,3289.473684,1096.491228,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PortScan
172.16.0.1-192.168.10.50-54456-443-6,172.16.0.1,54456,192.168.10.50,443,6,7/7/2017 1:59,138,1,1,0,6,0,0,0.0,0.0,6,6,6.0,0.0,43478.26087,14492.75362,138.0,0.0,138.0,138.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,20,7246.376812,7246.376812,0,6,2.0,3.464101615,12.0,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,40,0,0,0,0,0,0,1,0,1,6,29200,0,0,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PortScan
172.16.0.1-192.168.10.50-38068-22-6,172.16.0.1,38068,192.168.10.50,22,6,7/7/2017 1:59,826,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,4842.615012,275.3333333,369.7692974,702.0,48.0,826.0,413.0,516.1879503,778.0,48.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,104,40,3631.961259,1210.653753,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PortScan
172.16.0.1-192.168.10.50-53790-21-6,172.16.0.1,53790,192.168.10.50,21,6,7/7/2017 1:59,829,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,4825.09047,276.3333333,205.2567498,491.0,82.0,829.0,414.5,224.1528496,573.0,256.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,104,40,3618.817853,1206.272618,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PortScan
172.16.0.1-192.168.10.50-54624-443-6,172.16.0.1,54624,192.168.10.50,443,6,7/7/2017 1:59,117,1,1,0,6,0,0,0.0,0.0,6,6,6.0,0.0,51282.05128,17094.01709,117.0,0.0,117.0,117.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,20,8547.008547,8547.008547,0,6,2.0,3.464101615,12.0,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,40,0,0,0,0,0,0,1,0,1,6,29200,0,0,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PortScan
172.16.0.1-192.168.10.50-55734-443-6,172.16.0.1,55734,192.168.10.50,443,6,7/7/2017 1:59,151,1,1,0,6,0,0,0.0,0.0,6,6,6.0,0.0,39735.09934,13245.03311,151.0,0.0,151.0,151.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,20,6622.516556,6622.516556,0,6,2.0,3.464101615,12.0,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,40,0,0,0,0,0,0,1,0,1,6,29200,0,0,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PortScan
172.16.0.1-192.168.10.50-54508-444-6,172.16.0.1,54508,192.168.10.50,444,6,7/7/2017 1:59,95,1,1,0,6,0,0,0.0,0.0,6,6,6.0,0.0,63157.89474,21052.63158,95.0,0.0,95.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,20,10526.31579,10526.31579,0,6,2.0,3.464101615,12.0,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,40,0,0,0,0,0,0,1,0,1,6,29200,0,0,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PortScan
172.16.0.1-192.168.10.50-57792-443-6,172.16.0.1,57792,192.168.10.50,443,6,7/7/2017 1:59,117,1,1,0,6,0,0,0.0,0.0,6,6,6.0,0.0,51282.05128,17094.01709,117.0,0.0,117.0,117.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,20,8547.008547,8547.008547,0,6,2.0,3.464101615,12.0,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,40,0,0,0,0,0,0,1,0,1,6,29200,0,0,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PortScan
172.16.0.1-192.168.10.50-32792-80-6,172.16.0.1,32792,192.168.10.50,80,6,7/7/2017 2:00,884,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,4524.886878,294.6666667,423.9602969,781.0,3.0,884.0,442.0,620.8397539,881.0,3.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,104,40,3393.665158,1131.221719,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PortScan
172.16.0.1-192.168.10.50-42340-22-6,172.16.0.1,42340,192.168.10.50,22,6,7/7/2017 2:00,825,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,4848.484848,275.0,362.445858,693.0,48.0,825.0,412.5,515.4808435,777.0,48.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,104,40,3636.363636,1212.121212,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PortScan
172.16.0.1-192.168.10.50-58732-443-6,172.16.0.1,58732,192.168.10.50,443,6,7/7/2017 2:00,164,1,1,0,6,0,0,0.0,0.0,6,6,6.0,0.0,36585.36585,12195.12195,164.0,0.0,164.0,164.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,20,6097.560976,6097.560976,0,6,2.0,3.464101615,12.0,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,40,0,0,0,0,0,0,1,0,1,6,29200,0,0,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PortScan
172.16.0.1-192.168.10.50-58048-21-6,172.16.0.1,58048,192.168.10.50,21,6,7/7/2017 2:00,886,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,4514.672686,295.3333333,258.4034313,587.0,95.0,886.0,443.0,337.9970414,682.0,204.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,104,40,3386.004515,1128.668172,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PortScan
172.16.0.1-192.168.10.50-33970-80-6,172.16.0.1,33970,192.168.10.50,80,6,7/7/2017 2:00,742,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,5390.83558,247.3333333,278.0725325,565.0,48.0,742.0,371.0,456.7909806,694.0,48.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,104,40,4043.126685,1347.708895,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PortScan
172.16.0.1-192.168.10.50-35922-80-6,172.16.0.1,35922,192.168.10.50,80,6,7/7/2017 2:00,1080,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,3703.703704,360.0,479.1586376,911.0,41.0,1080.0,540.0,705.6925676,1039.0,41.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,104,40,2777.777778,925.9259259,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PortScan
172.16.0.1-192.168.10.50-60834-444-6,172.16.0.1,60834,192.168.10.50,444,6,7/7/2017 2:00,29,1,1,0,6,0,0,0.0,0.0,6,6,6.0,0.0,206896.5517,68965.51724,29.0,0.0,29.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,20,34482.75862,34482.75862,0,6,2.0,3.464101615,12.0,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,40,0,0,0,0,0,0,1,0,1,6,29200,0,0,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PortScan
